t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.0523,303,1,157.2247,33.5896,279.5714,-0.0517,0.0551,-0.0228,0.9969,2027.0000,2028.0000,2028.0000,,,,
1.0603,303,1,157.2247,33.5896,279.5714,-0.0517,0.0551,-0.0228,0.9969,2027.0000,2028.0000,2028.0000,,,,
1.0717,303,1,157.2247,33.5896,279.5714,-0.0517,0.0551,-0.0228,0.9969,2027.0000,2028.0000,2028.0000,,,,
1.0832,303,1,157.2247,33.5896,279.5714,-0.0517,0.0551,-0.0228,0.9969,2027.0000,2028.0000,2028.0000,,,,
1.0966,303,1,159.6779,34.0121,282.8184,-0.0148,0.0505,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.1105,303,1,159.6779,34.0121,282.8184,-0.0148,0.0505,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.1194,303,1,159.6779,34.0121,282.8184,-0.0148,0.0505,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.1284,303,1,159.6779,34.0121,282.8184,-0.0148,0.0505,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.1401,303,1,159.6779,34.0121,282.8184,-0.0148,0.0505,-0.0237,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.1516,303,1,159.0186,33.6664,283.7146,-0.0186,0.0530,-0.0243,0.9981,2027.0000,2028.0000,2028.0000,,,,
1.1634,303,1,159.0186,33.6664,283.7146,-0.0186,0.0530,-0.0243,0.9981,2027.0000,2028.0000,2028.0000,,,,
1.1756,303,1,159.0186,33.6664,283.7146,-0.0186,0.0530,-0.0243,0.9981,2027.0000,2028.0000,2028.0000,,,,
1.1885,303,1,159.0186,33.6664,283.7146,-0.0186,0.0530,-0.0243,0.9981,2027.0000,2028.0000,2028.0000,,,,
1.1970,303,1,159.0186,33.6664,283.7146,-0.0186,0.0530,-0.0243,0.9981,2027.0000,2028.0000,2028.0000,,,,
1.2084,303,1,159.2325,34.6148,281.1966,-0.0387,0.0564,-0.0186,0.9975,2027.0000,2028.0000,2028.0000,,,,
1.2199,303,1,159.2325,34.6148,281.1966,-0.0387,0.0564,-0.0186,0.9975,2027.0000,2028.0000,2028.0000,,,,
1.2323,303,1,159.2325,34.6148,281.1966,-0.0387,0.0564,-0.0186,0.9975,2027.0000,2028.0000,2028.0000,,,,
1.2436,303,1,159.2325,34.6148,281.1966,-0.0387,0.0564,-0.0186,0.9975,2027.0000,2028.0000,2028.0000,,,,
1.2529,303,1,159.2325,34.6148,281.1966,-0.0387,0.0564,-0.0186,0.9975,2027.0000,2028.0000,2028.0000,,,,
1.2638,303,1,158.2471,34.0859,280.7676,-0.0440,0.0523,-0.0218,0.9974,2027.0000,2028.0000,2028.0000,,,,
1.2755,303,1,158.2471,34.0859,280.7676,-0.0440,0.0523,-0.0218,0.9974,2027.0000,2028.0000,2028.0000,,,,
1.2879,303,1,158.2471,34.0859,280.7676,-0.0440,0.0523,-0.0218,0.9974,2027.0000,2028.0000,2028.0000,,,,
1.2997,303,1,158.2471,34.0859,280.7676,-0.0440,0.0523,-0.0218,0.9974,2027.0000,2028.0000,2028.0000,,,,
1.3119,303,1,158.2471,34.0859,280.7676,-0.0440,0.0523,-0.0218,0.9974,2027.0000,2028.0000,2028.0000,,,,
1.3221,303,1,160.0240,33.0096,284.3404,-0.0141,0.0483,-0.0253,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.3320,303,1,160.0240,33.0096,284.3404,-0.0141,0.0483,-0.0253,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.3454,303,1,160.0240,33.0096,284.3404,-0.0141,0.0483,-0.0253,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.3559,303,1,160.0240,33.0096,284.3404,-0.0141,0.0483,-0.0253,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.3681,303,1,160.0240,33.0096,284.3404,-0.0141,0.0483,-0.0253,0.9984,2027.0000,2028.0000,2028.0000,,,,
1.3807,303,1,157.8193,33.4029,281.9525,-0.0231,0.0489,-0.0235,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.3897,303,1,157.8193,33.4029,281.9525,-0.0231,0.0489,-0.0235,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.4001,303,1,157.8193,33.4029,281.9525,-0.0231,0.0489,-0.0235,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.4116,303,1,157.8193,33.4029,281.9525,-0.0231,0.0489,-0.0235,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.4238,303,1,157.8193,33.4029,281.9525,-0.0231,0.0489,-0.0235,0.9983,2027.0000,2028.0000,2028.0000,,,,
1.4355,303,1,157.3425,33.5105,282.1341,-0.0313,0.0549,-0.0247,0.9977,2027.0000,2028.0000,2028.0000,,,,
1.4447,303,1,157.3425,33.5105,282.1341,-0.0313,0.0549,-0.0247,0.9977,2027.0000,2028.0000,2028.0000,,,,
1.4563,303,1,157.3425,33.5105,282.1341,-0.0313,0.0549,-0.0247,0.9977,2027.0000,2028.0000,2028.0000,,,,
1.4680,303,1,157.3425,33.5105,282.1341,-0.0313,0.0549,-0.0247,0.9977,2027.0000,2028.0000,2028.0000,,,,
