t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw
2.868,354,0,-76.4786,86.7482,1041.6833,-76.4786,86.7482,1041.6833,0.0274,0.0051,0.0243,0.9993
2.8798,354,0,-76.4786,86.7482,1041.6833,-76.4786,86.7482,1041.6833,0.0274,0.0051,0.0243,0.9993
2.8918,354,0,-102.8483,108.276,1041.6833,-102.8483,108.276,1041.6833,0.0248,0.0084,0.0263,0.9993
2.9017,354,0,-102.8483,108.276,1041.6833,-102.8483,108.276,1041.6833,0.0248,0.0084,0.0263,0.9993
2.912,354,0,-102.8483,108.276,1041.6833,-102.8483,108.276,1041.6833,0.0248,0.0084,0.0263,0.9993
2.9246,354,0,-76.4786,86.7482,1041.6833,-76.4786,86.7482,1041.6833,0.0274,0.0051,0.0243,0.9993
2.9357,354,0,-76.4786,86.7482,1041.6833,-76.4786,86.7482,1041.6833,0.0274,0.0051,0.0243,0.9993
2.9477,354,0,-105.4895,110.6537,1033.8124,-105.4895,110.6537,1033.8124,0.0216,0.0316,0.0244,0.999
2.9598,354,0,-105.4895,110.6537,1033.8124,-105.4895,110.6537,1033.8124,0.0216,0.0316,0.0244,0.999
2.9689,354,0,-74.7453,86.7482,1041.6833,-74.7453,86.7482,1041.6833,0.0275,0.0051,0.0243,0.9993
2.98,354,0,-74.7453,86.7482,1041.6833,-74.7453,86.7482,1041.6833,0.0275,0.0051,0.0243,0.9993
2.9923,354,0,-74.7453,86.7482,1041.6833,-74.7453,86.7482,1041.6833,0.0275,0.0051,0.0243,0.9993
3.0039,354,0,-74.7453,86.7482,1041.6833,-74.7453,86.7482,1041.6833,0.0275,0.0051,0.0243,0.9993
3.0159,354,0,-103.5868,109.4087,1041.6833,-103.5868,109.4087,1041.6833,0.0263,0.0367,0.0257,0.9986
3.0284,354,0,-103.5868,109.4087,1041.6833,-103.5868,109.4087,1041.6833,0.0263,0.0367,0.0257,0.9986
3.0372,354,0,-103.8986,110.5315,1033.3202,-103.8986,110.5315,1033.3202,0.022,0.0322,0.0251,0.9989
3.0481,354,0,-103.8986,110.5315,1033.3202,-103.8986,110.5315,1033.3202,0.022,0.0322,0.0251,0.9989
3.061,354,0,-106.2422,111.5697,1041.6833,-106.2422,111.5697,1041.6833,0.0241,0.0394,0.0249,0.9986
3.0719,354,0,-106.2422,111.5697,1041.6833,-106.2422,111.5697,1041.6833,0.0241,0.0394,0.0249,0.9986
3.0839,354,0,-106.2422,111.5697,1041.6833,-106.2422,111.5697,1041.6833,0.0241,0.0394,0.0249,0.9986
3.0928,354,0,-103.8986,110.5315,1033.3202,-103.8986,110.5315,1033.3202,0.022,0.0322,0.0251,0.9989
3.104,354,0,-103.8986,110.5315,1033.3202,-103.8986,110.5315,1033.3202,0.022,0.0322,0.0251,0.9989
3.116,354,0,-73.012,86.7482,1041.6833,-73.012,86.7482,1041.6833,0.0275,0.0051,0.0242,0.9993
3.128,354,0,-73.012,86.7482,1041.6833,-73.012,86.7482,1041.6833,0.0275,0.0051,0.0242,0.9993
3.1398,354,0,-96.1395,108.9911,1048.661,-96.1395,108.9911,1048.661,0.0184,-0.0109,0.0244,0.9995
3.1518,354,0,-96.1395,108.9911,1048.661,-96.1395,108.9911,1048.661,0.0184,-0.0109,0.0244,0.9995
3.1605,354,0,-99.3007,111.0042,1034.0527,-99.3007,111.0042,1034.0527,0.0184,0.0197,0.02,0.9994
3.1721,354,0,-99.3007,111.0042,1034.0527,-99.3007,111.0042,1034.0527,0.0184,0.0197,0.02,0.9994
3.1839,354,0,-102.1792,110.5315,1033.3202,-102.1792,110.5315,1033.3202,0.0221,0.0322,0.0251,0.9989
3.1961,354,0,-102.1792,110.5315,1033.3202,-102.1792,110.5315,1033.3202,0.0221,0.0322,0.0251,0.9989
3.2081,354,0,-95.6813,107.8468,1041.6833,-95.6813,107.8468,1041.6833,0.0196,0.0169,0.0262,0.9993
3.2168,354,0,-95.6813,107.8468,1041.6833,-95.6813,107.8468,1041.6833,0.0196,0.0169,0.0262,0.9993
3.228,354,0,-95.6813,107.8468,1041.6833,-95.6813,107.8468,1041.6833,0.0196,0.0169,0.0262,0.9993
3.2401,354,0,-100.4599,110.5315,1033.3202,-100.4599,110.5315,1033.3202,0.0222,0.0323,0.0251,0.9989
3.2524,354,0,-100.4599,110.5315,1033.3202,-100.4599,110.5315,1033.3202,0.0222,0.0323,0.0251,0.9989
3.2642,354,0,-94.8917,108.0892,1050.1945,-94.8917,108.0892,1050.1945,0.0241,0.0021,0.0271,0.9993
3.276,354,0,-94.8917,108.0892,1050.1945,-94.8917,108.0892,1050.1945,0.0241,0.0021,0.0271,0.9993
3.2846,354,0,-97.169,107.0956,1033.309,-97.169,107.0956,1033.309,0.0562,0.0086,0.0327,0.9978
3.296,354,0,-97.169,107.0956,1033.309,-97.169,107.0956,1033.309,0.0562,0.0086,0.0327,0.9978
3.3081,354,0,-98.7405,110.5315,1033.3202,-98.7405,110.5315,1033.3202,0.0223,0.0324,0.0251,0.9989
3.3201,354,0,-98.7405,110.5315,1033.3202,-98.7405,110.5315,1033.3202,0.0223,0.0324,0.0251,0.9989
3.3322,354,0,-94.1993,109.7882,1025.8114,-94.1993,109.7882,1025.8114,0.0169,0.0146,0.0222,0.9995
3.3437,354,0,-94.1993,109.7882,1025.8114,-94.1993,109.7882,1025.8114,0.0169,0.0146,0.0222,0.9995
3.3523,354,0,-98.552,110.5899,1033.3202,-98.552,110.5899,1033.3202,0.0181,0.034,0.0256,0.9989
3.364,354,0,-98.552,110.5899,1033.3202,-98.552,110.5899,1033.3202,0.0181,0.034,0.0256,0.9989
3.376,354,0,-95.4497,107.0956,1033.309,-95.4497,107.0956,1033.309,0.0564,0.0085,0.0326,0.9978
3.388,354,0,-95.4497,107.0956,1033.309,-95.4497,107.0956,1033.309,0.0564,0.0085,0.0326,0.9978
3.4001,354,0,-92.3088,104.6628,1042.1874,-92.3088,104.6628,1042.1874,-0.0031,-0.0301,0.0188,0.9994
3.4088,354,0,-92.3088,104.6628,1042.1874,-92.3088,104.6628,1042.1874,-0.0031,-0.0301,0.0188,0.9994
3.4199,354,0,-92.3088,104.6628,1042.1874,-92.3088,104.6628,1042.1874,-0.0031,-0.0301,0.0188,0.9994
3.4323,354,0,-99.6371,106.9205,1033.309,-99.6371,106.9205,1033.309,0.0363,0.0507,0.0326,0.9975
3.4439,354,0,-99.6371,106.9205,1033.309,-99.6371,106.9205,1033.309,0.0363,0.0507,0.0326,0.9975
3.456,354,0,-86.6443,108.0789,1033.3202,-86.6443,108.0789,1033.3202,-0.0092,-0.0266,0.0222,0.9994
3.4679,354,0,-86.6443,108.0789,1033.3202,-86.6443,108.0789,1033.3202,-0.0092,-0.0266,0.0222,0.9994
3.4769,354,0,-82.746,111.1313,1025.8114,-82.746,111.1313,1025.8114,-0.0191,-0.0237,0.0194,0.9993
3.4879,354,0,-82.746,111.1313,1025.8114,-82.746,111.1313,1025.8114,-0.0191,-0.0237,0.0194,0.9993
3.4999,354,0,-92.0109,107.0956,1033.309,-92.0109,107.0956,1033.309,0.0569,0.0084,0.0326,0.9978
3.512,354,0,-92.0109,107.0956,1033.309,-92.0109,107.0956,1033.309,0.0569,0.0084,0.0326,0.9978
3.5239,354,0,-92.0109,107.0956,1033.309,-92.0109,107.0956,1033.309,0.0569,0.0084,0.0326,0.9978
3.5359,354,0,-92.0109,107.0956,1033.309,-92.0109,107.0956,1033.309,0.0569,0.0084,0.0326,0.9978
3.5447,354,0,-91.5885,104.7372,1040.9398,-91.5885,104.7372,1040.9398,0.0384,0.0274,0.0304,0.9984
3.5559,354,0,-91.5885,104.7372,1040.9398,-91.5885,104.7372,1040.9398,0.0384,0.0274,0.0304,0.9984
3.5682,354,0,-91.5885,104.7372,1040.9398,-91.5885,104.7372,1040.9398,0.0384,0.0274,0.0304,0.9984
3.581,354,0,-89.1026,106.9783,1033.3202,-89.1026,106.9783,1033.3202,0.0214,0.0366,0.0268,0.9987
3.592,354,0,-89.1026,106.9783,1033.3202,-89.1026,106.9783,1033.3202,0.0214,0.0366,0.0268,0.9987
3.6006,354,0,-88.1864,104.9561,1049.4261,-88.1864,104.9561,1049.4261,0.0221,0.002,0.0264,0.9994
3.6122,354,0,-88.1864,104.9561,1049.4261,-88.1864,104.9561,1049.4261,0.0221,0.002,0.0264,0.9994
3.624,354,0,-89.4572,104.6848,1040.9398,-89.4572,104.6848,1040.9398,0.0269,-0.0035,0.0256,0.9993
3.6361,354,0,-89.4572,104.6848,1040.9398,-89.4572,104.6848,1040.9398,0.0269,-0.0035,0.0256,0.9993
3.6482,354,0,-84.6247,107.2403,1040.9398,-84.6247,107.2403,1040.9398,0.0233,-0.0062,0.025,0.9994
3.6612,354,0,-84.6247,107.2403,1040.9398,-84.6247,107.2403,1040.9398,0.0233,-0.0062,0.025,0.9994
3.6698,354,0,-87.2486,106.322,1041.6833,-87.2486,106.322,1041.6833,0.019,-0.0048,0.0242,0.9995
3.6802,354,0,-87.2486,106.322,1041.6833,-87.2486,106.322,1041.6833,0.019,-0.0048,0.0242,0.9995
3.6921,354,0,-89.4824,104.5609,1033.3202,-89.4824,104.5609,1033.3202,0.0351,0.0499,0.033,0.9976
3.7041,354,0,-89.4824,104.5609,1033.3202,-89.4824,104.5609,1033.3202,0.0351,0.0499,0.033,0.9976
3.7162,354,0,-91.4001,103.8913,1033.309,-91.4001,103.8913,1033.309,0.0427,0.0443,0.0349,0.9975
3.728,354,0,-91.4001,103.8913,1033.309,-91.4001,103.8913,1033.309,0.0427,0.0443,0.0349,0.9975
3.7367,354,0,-91.4001,103.8913,1033.309,-91.4001,103.8913,1033.309,0.0427,0.0443,0.0349,0.9975
3.7481,354,0,-82.2528,107.3357,1040.9398,-82.2528,107.3357,1040.9398,0.0246,-0.0033,0.0248,0.9994
3.7598,354,0,-82.2528,107.3357,1040.9398,-82.2528,107.3357,1040.9398,0.0246,-0.0033,0.0248,0.9994
3.7719,354,0,-81.313,108.0732,1048.4061,-81.313,108.0732,1048.4061,0.0177,-0.0057,0.025,0.9995
3.7841,354,0,-81.313,108.0732,1048.4061,-81.313,108.0732,1048.4061,0.0177,-0.0057,0.025,0.9995
3.793,354,0,-78.3737,112.6449,1033.309,-78.3737,112.6449,1033.309,-0.022,-0.0112,0.0231,0.9994
3.804,354,0,-78.3737,112.6449,1033.309,-78.3737,112.6449,1033.309,-0.022,-0.0112,0.0231,0.9994
3.816,354,0,-79.3928,108.2986,1049.4261,-79.3928,108.2986,1049.4261,0.0149,-0.0079,0.0239,0.9996
3.828,354,0,-79.3928,108.2986,1049.4261,-79.3928,108.2986,1049.4261,0.0149,-0.0079,0.0239,0.9996
3.8399,354,0,-79.4111,107.7112,1047.1365,-79.4111,107.7112,1047.1365,0.0162,-0.0067,0.0246,0.9995
3.8521,354,0,-79.4111,107.7112,1047.1365,-79.4111,107.7112,1047.1365,0.0162,-0.0067,0.0246,0.9995
3.8608,354,0,-78.8694,107.7659,1049.1708,-78.8694,107.7659,1049.1708,0.0193,-0.0075,0.0241,0.9995
3.8738,354,0,-78.8694,107.7659,1049.1708,-78.8694,107.7659,1049.1708,0.0193,-0.0075,0.0241,0.9995
3.884,354,0,-78.8694,107.7659,1049.1708,-78.8694,107.7659,1049.1708,0.0193,-0.0075,0.0241,0.9995
3.896,354,0,-77.7613,107.8272,1048.4061,-77.7613,107.8272,1048.4061,0.0196,-0.0097,0.0239,0.9995
3.9079,354,0,-77.7613,107.8272,1048.4061,-77.7613,107.8272,1048.4061,0.0196,-0.0097,0.0239,0.9995
3.92,354,0,-75.9529,106.8505,1048.661,-75.9529,106.8505,1048.661,0.0151,-0.0059,0.0239,0.9996
3.9287,354,0,-75.9529,106.8505,1048.661,-75.9529,106.8505,1048.661,0.0151,-0.0059,0.0239,0.9996
3.9399,354,0,-75.4922,106.6851,1040.9398,-75.4922,106.6851,1040.9398,0.0187,-0.008,0.0242,0.9995
3.9518,354,0,-75.4922,106.6851,1040.9398,-75.4922,106.6851,1040.9398,0.0187,-0.008,0.0242,0.9995
3.9638,354,0,-74.3683,106.853,1041.6833,-74.3683,106.853,1041.6833,0.0138,-0.0064,0.0239,0.9996
3.976,354,0,-74.3683,106.853,1041.6833,-74.3683,106.853,1041.6833,0.0138,-0.0064,0.0239,0.9996
3.9849,354,0,-74.3551,107.1705,1040.9398,-74.3551,107.1705,1040.9398,0.0188,-0.0071,0.024,0.9995
3.996,354,0,-74.3551,107.1705,1040.9398,-74.3551,107.1705,1040.9398,0.0188,-0.0071,0.024,0.9995
4.0084,354,0,-73.667,107.8795,1048.3961,-73.667,107.8795,1048.3961,0.017,-0.0082,0.0242,0.9995
4.0201,354,0,-73.667,107.8795,1048.3961,-73.667,107.8795,1048.3961,0.017,-0.0082,0.0242,0.9995
4.0321,354,0,-72.6354,106.989,1041.439,-72.6354,106.989,1041.439,0.0186,-0.0065,0.0237,0.9995
4.044,354,0,-72.6354,106.989,1041.439,-72.6354,106.989,1041.439,0.0186,-0.0065,0.0237,0.9995
4.0529,354,0,-74.6779,103.8748,1033.309,-74.6779,103.8748,1033.309,0.0162,-0.005,0.0237,0.9996
4.064,354,0,-74.6779,103.8748,1033.309,-74.6779,103.8748,1033.309,0.0162,-0.005,0.0237,0.9996
4.0771,354,0,-71.0662,106.4933,1040.9398,-71.0662,106.4933,1040.9398,0.0196,-0.0067,0.024,0.9995
4.0881,354,0,-71.0662,106.4933,1040.9398,-71.0662,106.4933,1040.9398,0.0196,-0.0067,0.024,0.9995
4.1,354,0,-69.7762,105.7115,1033.3202,-69.7762,105.7115,1033.3202,0.0237,-0.0032,0.0246,0.9994
4.1088,354,0,-69.7762,105.7115,1033.3202,-69.7762,105.7115,1033.3202,0.0237,-0.0032,0.0246,0.9994
4.12,354,0,-69.7762,105.7115,1033.3202,-69.7762,105.7115,1033.3202,0.0237,-0.0032,0.0246,0.9994
4.1321,354,0,-69.9136,108.8639,1048.661,-69.9136,108.8639,1048.661,0.0168,-0.0018,0.0247,0.9996
4.1441,354,0,-69.9136,108.8639,1048.661,-69.9136,108.8639,1048.661,0.0168,-0.0018,0.0247,0.9996
4.1559,354,0,-67.6605,106.2194,1040.9398,-67.6605,106.2194,1040.9398,0.0179,-0.0063,0.0239,0.9995
4.168,354,0,-67.6605,106.2194,1040.9398,-67.6605,106.2194,1040.9398,0.0179,-0.0063,0.0239,0.9995
4.1768,354,0,-64.5984,106.4442,1041.6833,-64.5984,106.4442,1041.6833,0.0141,-0.0085,0.0233,0.9996
4.1881,354,0,-64.5984,106.4442,1041.6833,-64.5984,106.4442,1041.6833,0.0141,-0.0085,0.0233,0.9996
4.2,354,0,-2.2751,3.5875,35.0844,-2.2751,3.5875,35.0844,-0.0137,0.6497,0.2563,0.7156
4.2121,354,0,-2.2751,3.5875,35.0844,-2.2751,3.5875,35.0844,-0.0137,0.6497,0.2563,0.7156
4.2239,354,0,-63.7346,104.4777,1026.2889,-63.7346,104.4777,1026.2889,0.0088,-0.0116,0.0226,0.9996
4.2359,354,0,-63.7346,104.4777,1026.2889,-63.7346,104.4777,1026.2889,0.0088,-0.0116,0.0226,0.9996
4.2447,354,0,-65.3045,105.5022,1033.309,-65.3045,105.5022,1033.309,0.0189,0.0041,0.0254,0.9995
4.256,354,0,-65.3045,105.5022,1033.309,-65.3045,105.5022,1033.309,0.0189,0.0041,0.0254,0.9995
4.2678,354,0,-62.3762,105.8473,1034.0529,-62.3762,105.8473,1034.0529,0.018,-0.0081,0.0231,0.9995
4.28,354,0,-62.3762,105.8473,1034.0529,-62.3762,105.8473,1034.0529,0.018,-0.0081,0.0231,0.9995
4.2919,354,0,-62.1569,105.816,1033.3314,-62.1569,105.816,1033.3314,0.0182,-0.0059,0.0239,0.9995
4.3009,354,0,-62.1569,105.816,1033.3314,-62.1569,105.816,1033.3314,0.0182,-0.0059,0.0239,0.9995
4.3123,354,0,-62.1569,105.816,1033.3314,-62.1569,105.816,1033.3314,0.0182,-0.0059,0.0239,0.9995
4.324,354,0,-61.551,105.6848,1033.309,-61.551,105.6848,1033.309,0.0157,-0.0036,0.0239,0.9996
4.3359,354,0,-61.551,105.6848,1033.309,-61.551,105.6848,1033.309,0.0157,-0.0036,0.0239,0.9996
4.3481,354,0,-60.3094,105.4028,1033.3202,-60.3094,105.4028,1033.3202,0.0154,-0.0026,0.0238,0.9996
4.36,354,0,-60.3094,105.4028,1033.3202,-60.3094,105.4028,1033.3202,0.0154,-0.0026,0.0238,0.9996
4.3687,354,0,-60.0089,106.3077,1041.6833,-60.0089,106.3077,1041.6833,0.0143,-0.006,0.0238,0.9996
4.3811,354,0,-60.0089,106.3077,1041.6833,-60.0089,106.3077,1041.6833,0.0143,-0.006,0.0238,0.9996
4.3924,354,0,-59.0808,105.6526,1033.3202,-59.0808,105.6526,1033.3202,0.0194,-0.0021,0.0243,0.9995
4.4042,354,0,-59.0808,105.6526,1033.3202,-59.0808,105.6526,1033.3202,0.0194,-0.0021,0.0243,0.9995
4.4162,354,0,-57.8968,105.4618,1033.309,-57.8968,105.4618,1033.309,0.0175,-0.0036,0.0233,0.9996
4.428,354,0,-57.8968,105.4618,1033.309,-57.8968,105.4618,1033.309,0.0175,-0.0036,0.0233,0.9996
4.4368,354,0,-58.3922,105.3299,1024.8469,-58.3922,105.3299,1024.8469,0.0189,0.0049,0.0246,0.9995
4.4481,354,0,-58.3922,105.3299,1024.8469,-58.3922,105.3299,1024.8469,0.0189,0.0049,0.0246,0.9995
4.46,354,0,-56.5423,106.3077,1041.6833,-56.5423,106.3077,1041.6833,0.0143,-0.006,0.0237,0.9996
4.4721,354,0,-56.5423,106.3077,1041.6833,-56.5423,106.3077,1041.6833,0.0143,-0.006,0.0237,0.9996
4.484,354,0,-56.3252,105.2082,1033.309,-56.3252,105.2082,1033.309,0.0232,-0.0006,0.0243,0.9994
4.4927,354,0,-56.3252,105.2082,1033.309,-56.3252,105.2082,1033.309,0.0232,-0.0006,0.0243,0.9994
4.5044,354,0,-56.3252,105.2082,1033.309,-56.3252,105.2082,1033.309,0.0232,-0.0006,0.0243,0.9994
4.516,354,0,-54.6623,105.1888,1033.3202,-54.6623,105.1888,1033.3202,0.0165,-0.0035,0.0234,0.9996
4.5281,354,0,-54.6623,105.1888,1033.3202,-54.6623,105.1888,1033.3202,0.0165,-0.0035,0.0234,0.9996
4.5398,354,0,-57.7785,105.3198,1033.3202,-57.7785,105.3198,1033.3202,0.0203,0.0065,0.0259,0.9994
4.5518,354,0,-57.7785,105.3198,1033.3202,-57.7785,105.3198,1033.3202,0.0203,0.0065,0.0259,0.9994
4.5604,354,0,-53.2108,104.9234,1032.3416,-53.2108,104.9234,1032.3416,0.0182,-0.0037,0.0241,0.9995
4.5721,354,0,-53.2108,104.9234,1032.3416,-53.2108,104.9234,1032.3416,0.0182,-0.0037,0.0241,0.9995
4.5841,354,0,-53.6733,105.1333,1033.3202,-53.6733,105.1333,1033.3202,0.0175,0.0013,0.0245,0.9995
4.5961,354,0,-53.6733,105.1333,1033.3202,-53.6733,105.1333,1033.3202,0.0175,0.0013,0.0245,0.9995
4.6081,354,0,-53.0698,105.022,1033.309,-53.0698,105.022,1033.309,0.0178,-0.0022,0.025,0.9995
4.6199,354,0,-53.0698,105.022,1033.309,-53.0698,105.022,1033.309,0.0178,-0.0022,0.025,0.9995
4.6286,354,0,-52.4772,105.0444,1033.3202,-52.4772,105.0444,1033.3202,0.0218,0.0005,0.0242,0.9995
4.64,354,0,-52.4772,105.0444,1033.3202,-52.4772,105.0444,1033.3202,0.0218,0.0005,0.0242,0.9995
4.652,354,0,-51.6687,105.0066,1033.3202,-51.6687,105.0066,1033.3202,0.0201,-0.0025,0.0236,0.9995
4.664,354,0,-51.6687,105.0066,1033.3202,-51.6687,105.0066,1033.3202,0.0201,-0.0025,0.0236,0.9995
4.6764,354,0,-51.8457,104.9168,1033.309,-51.8457,104.9168,1033.309,0.0176,0.0045,0.0252,0.9995
4.6852,354,0,-51.8457,104.9168,1033.309,-51.8457,104.9168,1033.309,0.0176,0.0045,0.0252,0.9995
4.6959,354,0,-50.1729,105.0484,1033.309,-50.1729,105.0484,1033.309,0.0194,-0.0052,0.0236,0.9995
4.7081,354,0,-50.1729,105.0484,1033.309,-50.1729,105.0484,1033.309,0.0194,-0.0052,0.0236,0.9995
4.7201,354,0,-50.1729,105.0484,1033.309,-50.1729,105.0484,1033.309,0.0194,-0.0052,0.0236,0.9995
4.7322,354,0,-50.2676,105.5664,1039.9362,-50.2676,105.5664,1039.9362,0.0203,-0.0048,0.0237,0.9995
4.744,354,0,-50.0786,105.9285,1039.954,-50.0786,105.9285,1039.954,0.0192,-0.0014,0.0242,0.9995
4.7527,354,0,-50.0786,105.9285,1039.954,-50.0786,105.9285,1039.954,0.0192,-0.0014,0.0242,0.9995
4.764,354,0,-50.0786,105.9285,1039.954,-50.0786,105.9285,1039.954,0.0192,-0.0014,0.0242,0.9995
4.7761,354,0,-49.446,104.3865,1025.0903,-49.446,104.3865,1025.0903,0.0197,-0.0006,0.0247,0.9995
4.788,354,0,-49.446,104.3865,1025.0903,-49.446,104.3865,1025.0903,0.0197,-0.0006,0.0247,0.9995
4.7999,354,0,-48.6774,104.8324,1033.083,-48.6774,104.8324,1033.083,0.0213,-0.0005,0.0235,0.9995
4.8124,354,0,-48.6774,104.8324,1033.083,-48.6774,104.8324,1033.083,0.0213,-0.0005,0.0235,0.9995
4.8219,354,0,-47.574,103.8714,1025.8114,-47.574,103.8714,1025.8114,0.0188,-0.0017,0.0235,0.9995
4.8327,354,0,-47.574,103.8714,1025.8114,-47.574,103.8714,1025.8114,0.0188,-0.0017,0.0235,0.9995
4.8441,354,0,-47.8115,105.5805,1039.9362,-47.8115,105.5805,1039.9362,0.0127,0.0001,0.0242,0.9996
4.8561,354,0,-47.8115,105.5805,1039.9362,-47.8115,105.5805,1039.9362,0.0127,0.0001,0.0242,0.9996
4.8681,354,0,-46.6093,104.0872,1025.8114,-46.6093,104.0872,1025.8114,0.0214,0.0018,0.0241,0.9995
4.8784,354,0,-46.6093,104.0872,1025.8114,-46.6093,104.0872,1025.8114,0.0214,0.0018,0.0241,0.9995
4.888,354,0,-46.1565,104.5018,1031.3738,-46.1565,104.5018,1031.3738,0.0174,-0.0034,0.0235,0.9996
4.9006,354,0,-46.1565,104.5018,1031.3738,-46.1565,104.5018,1031.3738,0.0174,-0.0034,0.0235,0.9996
4.9125,354,0,-46.2103,104.952,1033.3202,-46.2103,104.952,1033.3202,0.0146,0.0005,0.024,0.9996
4.9241,354,0,-46.2103,104.952,1033.3202,-46.2103,104.952,1033.3202,0.0146,0.0005,0.024,0.9996
4.9361,354,0,-46.097,104.7716,1033.3202,-46.097,104.7716,1033.3202,0.0155,0.0001,0.0238,0.9996
4.9447,354,0,-46.097,104.7716,1033.3202,-46.097,104.7716,1033.3202,0.0155,0.0001,0.0238,0.9996
4.9559,354,0,-46.097,104.7716,1033.3202,-46.097,104.7716,1033.3202,0.0155,0.0001,0.0238,0.9996
4.9679,354,0,-46.2103,104.952,1033.3202,-46.2103,104.952,1033.3202,0.0146,0.0005,0.024,0.9996
4.98,354,0,-46.2103,104.952,1033.3202,-46.2103,104.952,1033.3202,0.0146,0.0005,0.024,0.9996
4.9921,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.0008,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.0128,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.0237,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.0363,354,0,-45.4147,104.8953,1033.3202,-45.4147,104.8953,1033.3202,0.0133,-0.0038,0.0233,0.9996
5.0478,354,0,-45.4147,104.8953,1033.3202,-45.4147,104.8953,1033.3202,0.0133,-0.0038,0.0233,0.9996
5.0603,354,0,-46.332,104.9923,1033.3202,-46.332,104.9923,1033.3202,0.0149,0.0012,0.0241,0.9996
5.0698,354,0,-46.332,104.9923,1033.3202,-46.332,104.9923,1033.3202,0.0149,0.0012,0.0241,0.9996
5.0799,354,0,-46.1203,104.9237,1033.3202,-46.1203,104.9237,1033.3202,0.0157,0.0007,0.0241,0.9996
5.0917,354,0,-46.1203,104.9237,1033.3202,-46.1203,104.9237,1033.3202,0.0157,0.0007,0.0241,0.9996
5.1038,354,0,-46.0186,103.2508,1017.0015,-46.0186,103.2508,1017.0015,0.018,0.0033,0.0243,0.9995
5.1159,354,0,-46.0186,103.2508,1017.0015,-46.0186,103.2508,1017.0015,0.018,0.0033,0.0243,0.9995
5.1281,354,0,-46.5654,104.9824,1033.3202,-46.5654,104.9824,1033.3202,0.0148,0.0042,0.025,0.9996
5.1369,354,0,-46.5654,104.9824,1033.3202,-46.5654,104.9824,1033.3202,0.0148,0.0042,0.025,0.9996
5.1479,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.1598,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.1718,354,0,-45.6937,105.0125,1034.0529,-45.6937,105.0125,1034.0529,0.0125,-0.0017,0.024,0.9996
5.1838,354,0,-45.6937,105.0125,1034.0529,-45.6937,105.0125,1034.0529,0.0125,-0.0017,0.024,0.9996
5.1937,354,0,-45.6937,105.0125,1034.0529,-45.6937,105.0125,1034.0529,0.0125,-0.0017,0.024,0.9996
5.2038,354,0,-46.1211,105.1288,1033.3202,-46.1211,105.1288,1033.3202,0.0138,-0.0004,0.0244,0.9996
5.2159,354,0,-46.1211,105.1288,1033.3202,-46.1211,105.1288,1033.3202,0.0138,-0.0004,0.0244,0.9996
5.2281,354,0,-45.6601,104.9059,1033.3202,-45.6601,104.9059,1033.3202,0.0136,-0.0016,0.0237,0.9996
5.24,354,0,-45.6601,104.9059,1033.3202,-45.6601,104.9059,1033.3202,0.0136,-0.0016,0.0237,0.9996
5.2518,354,0,-46.3762,105.5381,1040.9398,-46.3762,105.5381,1040.9398,0.0157,0.0015,0.0241,0.9996
5.2622,354,0,-46.3762,105.5381,1040.9398,-46.3762,105.5381,1040.9398,0.0157,0.0015,0.0241,0.9996
5.2723,354,0,-46.3735,105.025,1033.3202,-46.3735,105.025,1033.3202,0.016,0.0029,0.0243,0.9996
5.284,354,0,-46.3735,105.025,1033.3202,-46.3735,105.025,1033.3202,0.016,0.0029,0.0243,0.9996
5.2961,354,0,-46.2417,104.964,1033.3202,-46.2417,104.964,1033.3202,0.016,0.0014,0.0243,0.9996
5.308,354,0,-46.2417,104.964,1033.3202,-46.2417,104.964,1033.3202,0.016,0.0014,0.0243,0.9996
5.3201,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.3291,354,0,-46.0072,104.7434,1033.3202,-46.0072,104.7434,1033.3202,0.0166,0.0003,0.0239,0.9996
5.34,354,0,-45.7732,104.7279,1033.3202,-45.7732,104.7279,1033.3202,0.0155,-0.0019,0.0238,0.9996
5.3518,354,0,-45.7732,104.7279,1033.3202,-45.7732,104.7279,1033.3202,0.0155,-0.0019,0.0238,0.9996
5.364,354,0,-46.2205,104.9482,1033.3202,-46.2205,104.9482,1033.3202,0.0148,-0.0016,0.024,0.9996
5.378,354,0,-46.2205,104.9482,1033.3202,-46.2205,104.9482,1033.3202,0.0148,-0.0016,0.024,0.9996
5.3867,354,0,-46.2417,104.964,1033.3202,-46.2417,104.964,1033.3202,0.016,0.0014,0.0243,0.9996
