{HEADER}
user_id: 123
target_id: 141
target_screen_position_mm: [-104.04, -32.12]
fingertip_offset: [-0.08, 32.54, 20.54]
completion_time: 8.0156
endpoint_error_mm: [-1.8782, 5.7186, 2.4654]
{DATA}
t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,dx_mm,dy_mm,dz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
2.2799,141,0,-22.4659,-47.3965,638.4424,-20.9586,-14.8886,617.8984,-0.0402,0.0192,-0.0514,0.9977,1859.0000,1755.0000,1786.0000,,,,
2.2919,141,0,-25.1098,-47.6113,632.6136,-23.7922,-15.0952,612.0696,-0.0408,0.0180,-0.0536,0.9976,1859.0000,1740.0000,1779.0000,,,,
2.3039,141,0,-25.1098,-47.6113,632.6136,-23.7922,-15.0952,612.0696,-0.0408,0.0180,-0.0536,0.9976,1859.0000,1725.0000,1776.0000,,,,
2.3160,141,0,-28.5398,-48.2232,631.4351,-27.0989,-15.7123,610.8911,-0.0393,0.0155,-0.0538,0.9977,1859.0000,1713.0000,1772.0000,,,,
2.3247,141,0,-28.5398,-48.2232,631.4351,-27.0989,-15.7123,610.8911,-0.0393,0.0155,-0.0538,0.9977,1859.0000,1700.0000,1770.0000,,,,
2.3360,141,0,-33.0719,-48.8874,630.7300,-31.1503,-16.4013,610.1860,-0.0380,0.0183,-0.0558,0.9975,1860.0000,1687.0000,1768.0000,,,,
2.3481,141,0,-33.0719,-48.8874,630.7300,-31.1503,-16.4013,610.1860,-0.0380,0.0183,-0.0558,0.9975,1860.0000,1670.0000,1766.0000,,,,
2.3600,141,0,-36.0239,-49.1415,627.5147,-34.3516,-16.6417,606.9707,-0.0388,0.0133,-0.0569,0.9975,1860.0000,1656.0000,1764.0000,,,,
2.3719,141,0,-36.0239,-49.1415,627.5147,-34.3516,-16.6417,606.9707,-0.0388,0.0133,-0.0569,0.9975,1860.0000,1638.0000,1763.0000,,,,
2.3810,141,0,-36.0239,-49.1415,627.5147,-34.3516,-16.6417,606.9707,-0.0388,0.0133,-0.0569,0.9975,1860.0000,1628.0000,1761.0000,,,,
