t_secs,target_id,detected,tx_mm,ty_mm,tz_mm,qx,qy,qz,qw,pwm_a,pwm_b,pwm_c,touch_x_px,touch_y_px,touch_x_mm,touch_y_mm
1.9761,343,0,-32.2077,44.0225,370.3820,-0.2336,-0.0358,-0.0614,0.9697,1852.0000,1369.0000,1743.0000,,,,
1.9886,343,0,-32.2077,44.0225,370.3820,-0.2336,-0.0358,-0.0614,0.9697,1852.0000,1447.0000,1710.0000,,,,
1.9998,343,0,-32.2077,44.0225,370.3820,-0.2336,-0.0358,-0.0614,0.9697,1852.0000,1501.0000,1686.0000,,,,
2.0127,343,0,-32.2077,44.0225,370.3820,-0.2336,-0.0358,-0.0614,0.9697,1852.0000,1551.0000,1663.0000,,,,
2.0204,343,0,-32.2077,44.0225,370.3820,-0.2336,-0.0358,-0.0614,0.9697,1852.0000,1575.0000,1651.0000,,,,
2.0322,343,0,-10.2663,66.4090,445.5683,0.1523,0.0158,-0.0697,0.9857,1852.0000,1611.0000,1633.0000,,,,
2.0441,343,0,-10.2663,66.4090,445.5683,0.1523,0.0158,-0.0697,0.9857,1852.0000,1691.0000,1597.0000,,,,
2.0561,343,0,-10.2663,66.4090,445.5683,0.1523,0.0158,-0.0697,0.9857,1852.0000,1754.0000,1569.0000,,,,
2.0683,343,0,-10.2663,66.4090,445.5683,0.1523,0.0158,-0.0697,0.9857,1852.0000,1803.0000,1548.0000,,,,
2.0802,343,0,-10.2663,66.4090,445.5683,0.1523,0.0158,-0.0697,0.9857,1852.0000,1838.0000,1534.0000,,,,
2.0886,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1856.0000,1527.0000,,,,
2.1007,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1875.0000,1504.0000,,,,
2.1127,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1875.0000,1481.0000,,,,
2.1240,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1876.0000,1467.0000,,,,
2.1363,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1876.0000,1447.0000,,,,
2.1478,343,0,0.4859,69.9696,348.7572,-0.0619,-0.0673,-0.0621,0.9939,1852.0000,1876.0000,1431.0000,,,,
2.1564,343,0,10.4240,63.8504,407.3066,-0.0993,0.0372,-0.0431,0.9934,1852.0000,1876.0000,1420.0000,,,,
2.1681,343,0,10.4240,63.8504,407.3066,-0.0993,0.0372,-0.0431,0.9934,1852.0000,1876.0000,1401.0000,,,,
2.1803,343,0,10.4240,63.8504,407.3066,-0.0993,0.0372,-0.0431,0.9934,1852.0000,1876.0000,1389.0000,,,,
